track-id,track-name,genre,artist-id,artist-name,rating,popularity,instruments
896,Track 896,Classical,302,Artist 302,2.854351782853379,5,"['Trumpet', 'Saxophone', 'Guitar', 'Bass']"
897,Track 897,Rock,623,Artist 623,4.044965704708385,0,"['Guitar', 'Vocals', 'Bass', 'Saxophone', 'Cello', 'Trumpet', 'Violin', 'Piano']"
898,Track 898,Latin,693,Artist 693,0.0970583380898471,9,"['Piano', 'Guitar', 'Drums']"
899,Track 899,Pop,618,Artist 618,4.995987629380427,9,"['Saxophone', 'Piano', 'Guitar', 'Cello', 'Vocals', 'Drums', 'Violin', 'Trumpet', 'Bass']"
900,Track 900,Hip Hop,381,Artist 381,2.2629976448475455,7,"['Piano', 'Trumpet', 'Vocals', 'Cello', 'Bass', 'Drums']"
901,Track 901,Hip Hop,440,Artist 440,1.2419649056831323,7,"['Guitar', 'Piano', 'Cello', 'Drums', 'Trumpet', 'Saxophone', 'Vocals', 'Bass', 'Violin']"
902,Track 902,Jazz,701,Artist 701,0.18535845080886848,1,"['Piano', 'Drums', 'Guitar']"
903,Track 903,Electronic,593,Artist 593,4.517288569729822,8,['Saxophone']
904,Track 904,Latin,635,Artist 635,4.440826709976161,1,"['Bass', 'Saxophone', 'Drums', 'Violin', 'Trumpet', 'Cello']"
905,Track 905,Jazz,76,Artist 76,2.655119626286455,8,"['Piano', 'Violin', 'Drums', 'Trumpet', 'Vocals', 'Saxophone', 'Cello']"
906,Track 906,Latin,728,Artist 728,3.178799242541919,6,"['Guitar', 'Violin', 'Vocals', 'Saxophone', 'Cello', 'Bass']"
907,Track 907,Rock,605,Artist 605,2.1503568317228967,1,"['Drums', 'Guitar', 'Violin', 'Bass']"
908,Track 908,Country,617,Artist 617,2.739498463806722,1,"['Guitar', 'Vocals']"
909,Track 909,Classical,520,Artist 520,1.8303649013038437,1,"['Drums', 'Cello', 'Violin']"
910,Track 910,Electronic,629,Artist 629,2.975107150369065,7,"['Violin', 'Trumpet', 'Guitar']"
911,Track 911,Blues,406,Artist 406,2.479328419393567,1,"['Trumpet', 'Bass', 'Saxophone', 'Drums']"
912,Track 912,Rock,980,Artist 980,4.512007589587474,5,"['Cello', 'Piano', 'Violin', 'Vocals', 'Guitar', 'Trumpet', 'Drums', 'Bass']"
913,Track 913,Classical,451,Artist 451,3.205808148927525,3,"['Piano', 'Drums', 'Vocals', 'Bass', 'Saxophone']"
914,Track 914,Pop,592,Artist 592,4.306569375918674,8,"['Cello', 'Trumpet', 'Bass', 'Piano', 'Drums', 'Guitar']"
915,Track 915,Classical,640,Artist 640,0.9284465034164746,0,"['Drums', 'Guitar']"
916,Track 916,Country,961,Artist 961,0.5776509963959053,10,"['Guitar', 'Vocals', 'Piano', 'Cello']"
917,Track 917,Pop,583,Artist 583,3.9002902574593317,3,"['Drums', 'Guitar', 'Bass', 'Piano']"
918,Track 918,Classical,239,Artist 239,2.107223855729319,4,"['Piano', 'Guitar', 'Violin', 'Trumpet', 'Vocals']"
919,Track 919,Classical,957,Artist 957,1.7260139558680465,6,"['Piano', 'Violin']"
920,Track 920,Jazz,334,Artist 334,2.4317220563779944,2,"['Guitar', 'Drums', 'Violin', 'Piano', 'Trumpet', 'Bass']"
921,Track 921,Classical,20,Artist 20,2.0201884022767684,9,"['Cello', 'Bass', 'Trumpet', 'Saxophone', 'Vocals', 'Piano', 'Violin', 'Guitar', 'Drums']"
922,Track 922,Hip Hop,838,Artist 838,0.4903384571046471,5,"['Trumpet', 'Violin', 'Guitar', 'Bass', 'Cello', 'Drums', 'Saxophone', 'Vocals', 'Piano']"
923,Track 923,Hip Hop,318,Artist 318,1.0620175188054697,3,"['Trumpet', 'Bass', 'Guitar', 'Cello', 'Drums', 'Violin', 'Saxophone', 'Vocals']"
924,Track 924,Electronic,891,Artist 891,3.5651746674761435,5,"['Cello', 'Drums', 'Guitar', 'Saxophone', 'Trumpet', 'Bass']"
925,Track 925,Jazz,882,Artist 882,1.9766148361950286,10,"['Vocals', 'Saxophone', 'Trumpet', 'Guitar', 'Violin']"
926,Track 926,Pop,926,Artist 926,0.8938231610692071,0,['Trumpet']
927,Track 927,Classical,519,Artist 519,0.9348290898214862,8,"['Saxophone', 'Violin', 'Piano', 'Drums', 'Vocals', 'Guitar', 'Bass']"
928,Track 928,Pop,945,Artist 945,3.269939452950432,3,"['Guitar', 'Violin', 'Piano', 'Drums', 'Saxophone', 'Cello', 'Vocals']"
929,Track 929,Hip Hop,188,Artist 188,2.455580811328879,10,"['Guitar', 'Bass', 'Trumpet', 'Saxophone', 'Drums', 'Vocals']"
930,Track 930,Electronic,747,Artist 747,4.9684706310688656,3,"['Piano', 'Saxophone', 'Guitar', 'Vocals', 'Violin']"
931,Track 931,Blues,806,Artist 806,3.4950421383461183,0,"['Drums', 'Saxophone', 'Cello', 'Violin', 'Piano']"
932,Track 932,Pop,549,Artist 549,3.031942352059114,0,"['Drums', 'Bass', 'Vocals', 'Cello']"
933,Track 933,Latin,659,Artist 659,0.2352282993698812,8,"['Bass', 'Cello', 'Guitar']"
934,Track 934,Hip Hop,255,Artist 255,3.9532636487390582,0,"['Vocals', 'Drums', 'Piano', 'Cello', 'Bass', 'Guitar', 'Saxophone', 'Trumpet', 'Violin']"
935,Track 935,Hip Hop,329,Artist 329,0.8548703184536421,9,"['Drums', 'Saxophone', 'Trumpet', 'Piano', 'Vocals', 'Cello', 'Violin', 'Bass', 'Guitar']"
936,Track 936,Blues,729,Artist 729,3.5406604217828708,8,"['Drums', 'Guitar', 'Piano']"
937,Track 937,Electronic,605,Artist 605,4.050823262016953,10,"['Violin', 'Cello', 'Vocals', 'Trumpet', 'Drums', 'Saxophone']"
938,Track 938,Electronic,105,Artist 105,2.295018969514805,3,"['Violin', 'Cello']"
939,Track 939,Rock,82,Artist 82,2.714423804709445,8,"['Bass', 'Piano', 'Drums', 'Saxophone', 'Vocals', 'Guitar', 'Trumpet', 'Violin']"
940,Track 940,Hip Hop,133,Artist 133,3.1687037833599057,1,"['Violin', 'Vocals', 'Cello', 'Drums', 'Piano', 'Saxophone', 'Trumpet']"
941,Track 941,Rock,288,Artist 288,2.078516742609073,5,"['Cello', 'Trumpet', 'Violin', 'Drums', 'Piano', 'Guitar']"
942,Track 942,Rock,489,Artist 489,4.993335564000685,10,"['Violin', 'Drums', 'Vocals', 'Saxophone']"
943,Track 943,Rock,710,Artist 710,0.1721727251155586,7,"['Drums', 'Cello', 'Violin', 'Saxophone', 'Bass', 'Trumpet', 'Guitar', 'Piano', 'Vocals']"
944,Track 944,Electronic,278,Artist 278,3.390149076675258,6,"['Piano', 'Drums', 'Cello', 'Violin', 'Guitar', 'Bass', 'Vocals', 'Saxophone', 'Trumpet']"
945,Track 945,Country,381,Artist 381,1.2401549993626637,7,"['Trumpet', 'Vocals', 'Drums']"
946,Track 946,Latin,507,Artist 507,0.03912894485104901,0,"['Vocals', 'Saxophone']"
947,Track 947,Country,875,Artist 875,1.3288394234661198,3,"['Drums', 'Guitar', 'Bass', 'Piano', 'Cello', 'Vocals']"
948,Track 948,Classical,420,Artist 420,4.00282981783438,7,"['Bass', 'Drums', 'Guitar', 'Vocals']"
949,Track 949,Blues,665,Artist 665,2.321727235481963,4,"['Cello', 'Vocals', 'Saxophone', 'Guitar', 'Violin']"
950,Track 950,Jazz,246,Artist 246,1.980391617898602,9,"['Drums', 'Violin', 'Bass', 'Trumpet']"
951,Track 951,Pop,473,Artist 473,1.2870671524770243,7,"['Bass', 'Drums', 'Vocals', 'Violin', 'Guitar', 'Cello', 'Trumpet', 'Saxophone']"
952,Track 952,Country,546,Artist 546,0.44386842827041806,10,"['Piano', 'Bass', 'Guitar']"
953,Track 953,Blues,593,Artist 593,4.1175117239669525,3,"['Vocals', 'Cello', 'Saxophone', 'Guitar', 'Trumpet', 'Bass', 'Drums', 'Piano']"
954,Track 954,Hip Hop,999,Artist 999,1.7547310764508666,5,['Trumpet']
955,Track 955,Jazz,975,Artist 975,0.5851543738553949,5,"['Trumpet', 'Drums', 'Bass', 'Piano', 'Vocals', 'Guitar', 'Cello']"
956,Track 956,Country,467,Artist 467,0.18973889552901024,5,"['Piano', 'Violin', 'Trumpet', 'Saxophone', 'Vocals']"
957,Track 957,Electronic,462,Artist 462,1.078010380525534,0,"['Trumpet', 'Guitar']"
958,Track 958,Hip Hop,203,Artist 203,1.9735329949741214,10,"['Saxophone', 'Piano', 'Trumpet', 'Violin', 'Drums', 'Bass', 'Cello', 'Vocals']"
959,Track 959,Hip Hop,91,Artist 91,2.740898658085316,2,"['Cello', 'Trumpet', 'Piano', 'Drums', 'Guitar', 'Vocals']"
960,Track 960,Pop,617,Artist 617,1.3066428858519679,5,"['Trumpet', 'Vocals', 'Cello', 'Violin']"
961,Track 961,Jazz,205,Artist 205,4.977411653297473,10,"['Cello', 'Guitar', 'Piano', 'Violin', 'Saxophone', 'Bass', 'Drums', 'Trumpet', 'Vocals']"
962,Track 962,Country,149,Artist 149,3.010523328164177,8,"['Trumpet', 'Violin', 'Saxophone', 'Cello', 'Vocals', 'Bass', 'Guitar']"
963,Track 963,Electronic,360,Artist 360,4.487360555180111,1,"['Trumpet', 'Violin', 'Vocals', 'Piano', 'Cello', 'Bass']"
964,Track 964,Jazz,293,Artist 293,0.05037002125676204,9,"['Piano', 'Guitar', 'Vocals', 'Cello', 'Violin', 'Saxophone']"
965,Track 965,Latin,335,Artist 335,2.5397735357301694,9,"['Trumpet', 'Bass', 'Drums', 'Saxophone']"
966,Track 966,Country,53,Artist 53,2.494831173956618,2,"['Violin', 'Drums', 'Guitar', 'Piano', 'Saxophone', 'Cello']"
967,Track 967,Pop,552,Artist 552,1.777105835183916,9,['Trumpet']
968,Track 968,Pop,899,Artist 899,4.891429037210858,8,"['Drums', 'Violin', 'Piano', 'Bass', 'Trumpet', 'Cello', 'Vocals', 'Saxophone', 'Guitar']"
969,Track 969,Country,546,Artist 546,4.693153717084754,8,"['Saxophone', 'Cello', 'Guitar', 'Vocals', 'Bass', 'Drums', 'Violin', 'Piano', 'Trumpet']"
970,Track 970,Hip Hop,761,Artist 761,3.1264367177174353,5,"['Vocals', 'Piano']"
971,Track 971,Latin,783,Artist 783,2.74464965901085,4,"['Piano', 'Vocals', 'Guitar', 'Cello', 'Saxophone', 'Trumpet', 'Bass', 'Drums']"
972,Track 972,Jazz,27,Artist 27,2.981966599612603,4,['Bass']
973,Track 973,Jazz,389,Artist 389,1.4074611124602177,10,"['Cello', 'Piano', 'Trumpet', 'Guitar', 'Drums', 'Bass', 'Saxophone']"
974,Track 974,Hip Hop,298,Artist 298,0.3665353868821658,1,"['Piano', 'Saxophone', 'Trumpet']"
975,Track 975,Electronic,780,Artist 780,1.252138893325761,3,"['Piano', 'Saxophone', 'Violin', 'Cello', 'Trumpet', 'Guitar', 'Drums', 'Bass']"
976,Track 976,Blues,991,Artist 991,2.4011155386576317,7,"['Trumpet', 'Guitar', 'Cello']"
977,Track 977,Rock,813,Artist 813,3.3929130147577413,4,"['Trumpet', 'Bass', 'Piano', 'Guitar', 'Vocals', 'Violin', 'Cello', 'Saxophone']"
978,Track 978,Hip Hop,980,Artist 980,0.658484302544301,4,"['Trumpet', 'Cello', 'Piano', 'Drums', 'Vocals', 'Bass']"
979,Track 979,Classical,139,Artist 139,1.287221654812842,4,"['Trumpet', 'Bass', 'Guitar', 'Cello', 'Vocals', 'Saxophone', 'Drums', 'Piano']"
980,Track 980,Latin,107,Artist 107,2.5640263710021105,7,"['Piano', 'Trumpet']"
981,Track 981,Country,506,Artist 506,2.846990059375748,7,"['Guitar', 'Vocals', 'Piano', 'Saxophone', 'Violin']"
982,Track 982,Blues,36,Artist 36,2.689469715937788,8,"['Vocals', 'Saxophone', 'Violin', 'Guitar', 'Bass']"
983,Track 983,Blues,897,Artist 897,4.044044264593775,3,"['Piano', 'Vocals', 'Saxophone', 'Cello']"
984,Track 984,Jazz,554,Artist 554,3.8748563881456146,0,"['Guitar', 'Saxophone', 'Piano', 'Cello', 'Violin']"
985,Track 985,Rock,318,Artist 318,1.0159825156582625,5,"['Violin', 'Cello', 'Piano', 'Vocals', 'Drums', 'Bass', 'Guitar', 'Trumpet']"
986,Track 986,Country,223,Artist 223,2.6781238722844734,0,['Saxophone']
987,Track 987,Country,549,Artist 549,4.61603084764499,10,"['Drums', 'Piano', 'Violin', 'Cello', 'Trumpet', 'Saxophone', 'Bass', 'Vocals', 'Guitar']"
988,Track 988,Pop,903,Artist 903,3.631060893802381,8,"['Piano', 'Saxophone', 'Trumpet', 'Violin', 'Guitar', 'Vocals', 'Cello', 'Drums', 'Bass']"
989,Track 989,Classical,66,Artist 66,0.5670523465575183,1,"['Saxophone', 'Trumpet', 'Drums', 'Piano', 'Guitar']"
990,Track 990,Rock,618,Artist 618,2.981135960273633,10,"['Violin', 'Drums']"
991,Track 991,Rock,504,Artist 504,0.9625451502898447,4,"['Drums', 'Vocals', 'Saxophone', 'Guitar', 'Bass']"
992,Track 992,Pop,773,Artist 773,1.3426502030840004,3,['Piano']
993,Track 993,Classical,32,Artist 32,0.6177111975689997,8,"['Saxophone', 'Bass', 'Guitar', 'Vocals', 'Drums', 'Trumpet', 'Violin', 'Cello', 'Piano']"
994,Track 994,Jazz,578,Artist 578,4.398459034546803,7,['Violin']
995,Track 995,Blues,337,Artist 337,3.51985836767098,3,"['Vocals', 'Drums']"
996,Track 996,Blues,232,Artist 232,1.0352608392710234,8,"['Guitar', 'Violin', 'Saxophone', 'Piano', 'Bass', 'Drums', 'Trumpet', 'Vocals']"
997,Track 997,Classical,893,Artist 893,4.305926200153431,3,"['Saxophone', 'Trumpet', 'Drums', 'Vocals', 'Bass', 'Piano', 'Guitar', 'Violin']"
998,Track 998,Rock,395,Artist 395,3.926165198588789,9,"['Guitar', 'Violin', 'Bass', 'Piano']"
999,Track 999,Country,920,Artist 920,4.358651316704496,0,"['Drums', 'Guitar', 'Vocals', 'Cello', 'Piano', 'Violin', 'Saxophone', 'Bass', 'Trumpet']"
1000,Track 1000,Jazz,324,Artist 324,2.3554848582066983,9,"['Vocals', 'Violin', 'Saxophone', 'Drums', 'Trumpet']"
1001,Track 1001,Classical,86,Artist 86,2.1278507980249217,10,"['Guitar', 'Violin', 'Cello', 'Bass', 'Piano', 'Drums']"
1002,Track 1002,Blues,424,Artist 424,0.9761078066601692,10,"['Saxophone', 'Vocals', 'Trumpet', 'Drums', 'Cello', 'Guitar']"
1003,Track 1003,Hip Hop,397,Artist 397,0.6485062819391502,4,"['Violin', 'Bass', 'Saxophone', 'Guitar']"
1004,Track 1004,Pop,570,Artist 570,0.03632274580464723,5,"['Saxophone', 'Vocals', 'Bass', 'Drums', 'Cello']"
1005,Track 1005,Latin,833,Artist 833,3.88729120478853,4,"['Guitar', 'Vocals', 'Violin', 'Bass', 'Cello', 'Piano', 'Trumpet']"
1006,Track 1006,Latin,975,Artist 975,4.134721077874273,5,"['Violin', 'Guitar', 'Piano', 'Trumpet', 'Vocals', 'Saxophone', 'Bass']"
1007,Track 1007,Rock,801,Artist 801,0.9547813961756241,10,"['Trumpet', 'Cello', 'Bass', 'Guitar', 'Saxophone']"
1008,Track 1008,Pop,641,Artist 641,2.8653369282302252,7,"['Trumpet', 'Drums', 'Violin', 'Cello', 'Piano']"
1009,Track 1009,Jazz,15,Artist 15,0.15682869328622673,8,"['Guitar', 'Piano', 'Drums', 'Violin']"
1010,Track 1010,Rock,207,Artist 207,3.7311267331623665,8,"['Violin', 'Trumpet']"
1011,Track 1011,Electronic,763,Artist 763,0.3174115397258659,1,"['Cello', 'Trumpet']"
1012,Track 1012,Latin,863,Artist 863,2.8143970147607487,1,"['Trumpet', 'Piano', 'Guitar', 'Saxophone', 'Drums', 'Bass', 'Violin', 'Vocals']"
1013,Track 1013,Latin,706,Artist 706,1.101113724168583,10,"['Guitar', 'Bass']"
1014,Track 1014,Blues,122,Artist 122,1.1583584620000476,6,['Cello']
1015,Track 1015,Hip Hop,888,Artist 888,1.664163690794207,9,"['Vocals', 'Violin', 'Drums', 'Guitar', 'Cello', 'Piano', 'Bass']"
1016,Track 1016,Country,510,Artist 510,4.50208414871484,4,['Vocals']
1017,Track 1017,Blues,850,Artist 850,3.6925416066198347,2,"['Trumpet', 'Piano', 'Vocals', 'Drums', 'Cello', 'Violin', 'Bass', 'Guitar']"
1018,Track 1018,Country,899,Artist 899,2.0436020186597794,5,"['Cello', 'Bass', 'Guitar', 'Trumpet', 'Saxophone']"
1019,Track 1019,Pop,255,Artist 255,0.6698816119886669,3,"['Violin', 'Cello', 'Saxophone', 'Drums', 'Guitar', 'Vocals', 'Bass']"
1020,Track 1020,Pop,515,Artist 515,3.4196617542931627,4,"['Vocals', 'Piano', 'Violin']"
1021,Track 1021,Pop,713,Artist 713,3.597698842808165,4,"['Piano', 'Vocals', 'Saxophone', 'Cello', 'Trumpet', 'Drums', 'Guitar', 'Violin', 'Bass']"
1022,Track 1022,Country,913,Artist 913,0.3362856791669455,8,['Saxophone']
1023,Track 1023,Jazz,130,Artist 130,0.4236871119237823,0,"['Guitar', 'Saxophone', 'Drums', 'Piano']"
1024,Track 1024,Latin,704,Artist 704,2.8993292132513533,8,['Bass']
1025,Track 1025,Electronic,849,Artist 849,1.4803700863637126,1,"['Saxophone', 'Trumpet', 'Guitar']"
1026,Track 1026,Hip Hop,512,Artist 512,2.8128425052406065,3,"['Vocals', 'Piano', 'Bass', 'Drums', 'Trumpet', 'Cello', 'Saxophone', 'Violin', 'Guitar']"
1027,Track 1027,Jazz,210,Artist 210,4.507990661471891,10,"['Saxophone', 'Guitar', 'Cello', 'Violin', 'Vocals', 'Trumpet', 'Bass']"
1028,Track 1028,Pop,922,Artist 922,4.084892073042642,3,"['Drums', 'Cello', 'Violin', 'Saxophone', 'Vocals', 'Guitar']"
1029,Track 1029,Hip Hop,628,Artist 628,2.3326607341722583,4,"['Drums', 'Saxophone', 'Guitar', 'Vocals', 'Piano', 'Trumpet', 'Bass']"
1030,Track 1030,Hip Hop,662,Artist 662,3.1080369389861233,7,"['Saxophone', 'Cello', 'Trumpet', 'Bass', 'Guitar', 'Violin']"
1031,Track 1031,Jazz,453,Artist 453,0.1661912911235952,7,"['Violin', 'Piano', 'Vocals', 'Bass']"
1032,Track 1032,Pop,908,Artist 908,2.3696151410677357,4,"['Cello', 'Bass', 'Drums', 'Vocals', 'Violin', 'Saxophone', 'Guitar', 'Trumpet', 'Piano']"
1033,Track 1033,Jazz,170,Artist 170,3.793221770202284,1,['Drums']
1034,Track 1034,Blues,941,Artist 941,1.6405631923384663,3,"['Guitar', 'Saxophone', 'Violin']"
1035,Track 1035,Latin,455,Artist 455,0.8703198837882475,3,['Guitar']
1036,Track 1036,Latin,85,Artist 85,2.967889095079916,2,"['Bass', 'Violin', 'Drums', 'Vocals', 'Saxophone', 'Trumpet', 'Piano']"
1037,Track 1037,Latin,4,Artist 4,1.8716315437228719,2,"['Guitar', 'Trumpet', 'Violin', 'Saxophone', 'Drums']"
1038,Track 1038,Blues,665,Artist 665,1.6209896884028447,6,"['Vocals', 'Bass', 'Cello', 'Piano', 'Violin', 'Trumpet', 'Guitar']"
1039,Track 1039,Hip Hop,431,Artist 431,0.4266957214316308,4,"['Violin', 'Saxophone', 'Trumpet', 'Bass', 'Vocals', 'Piano']"
1040,Track 1040,Electronic,901,Artist 901,0.7472961902335856,2,['Saxophone']
1041,Track 1041,Electronic,47,Artist 47,2.5082293490033654,7,"['Guitar', 'Violin']"
1042,Track 1042,Hip Hop,478,Artist 478,2.6010839034480537,0,"['Vocals', 'Trumpet', 'Cello', 'Guitar', 'Drums', 'Bass', 'Violin']"
1043,Track 1043,Electronic,746,Artist 746,2.025467520348108,5,"['Trumpet', 'Cello']"
1044,Track 1044,Latin,249,Artist 249,2.3473287934321396,5,['Saxophone']
1045,Track 1045,Hip Hop,435,Artist 435,3.0810919698793877,9,"['Drums', 'Trumpet', 'Bass', 'Guitar', 'Violin', 'Saxophone', 'Cello', 'Piano', 'Vocals']"
1046,Track 1046,Classical,87,Artist 87,3.2401431429591323,2,"['Saxophone', 'Guitar', 'Vocals', 'Drums', 'Trumpet', 'Bass', 'Cello', 'Piano', 'Violin']"
1047,Track 1047,Blues,919,Artist 919,4.975405096902362,7,['Cello']
1048,Track 1048,Jazz,656,Artist 656,4.349025594537606,4,"['Cello', 'Vocals', 'Piano', 'Bass', 'Saxophone', 'Guitar', 'Trumpet']"
1049,Track 1049,Electronic,775,Artist 775,0.8436611987904341,2,['Violin']
1050,Track 1050,Electronic,680,Artist 680,0.5221305998021697,4,"['Drums', 'Guitar', 'Vocals', 'Cello', 'Piano', 'Saxophone', 'Bass', 'Violin', 'Trumpet']"
1051,Track 1051,Classical,504,Artist 504,0.8831136514356813,2,"['Saxophone', 'Cello', 'Drums']"
1052,Track 1052,Blues,429,Artist 429,3.4319693682167522,7,"['Saxophone', 'Piano', 'Drums']"
1053,Track 1053,Jazz,85,Artist 85,0.7018518771646759,1,"['Cello', 'Saxophone', 'Trumpet']"
1054,Track 1054,Rock,904,Artist 904,1.7969641390193603,0,"['Drums', 'Guitar', 'Trumpet']"
1055,Track 1055,Rock,441,Artist 441,4.462233246555288,10,"['Bass', 'Trumpet', 'Vocals', 'Violin']"
1056,Track 1056,Latin,685,Artist 685,3.2295052082191926,0,"['Violin', 'Guitar', 'Cello', 'Drums', 'Bass']"
1057,Track 1057,Latin,346,Artist 346,3.42629893746289,5,"['Bass', 'Cello', 'Vocals', 'Guitar']"
1058,Track 1058,Jazz,740,Artist 740,1.9984985214445272,1,"['Piano', 'Saxophone', 'Cello', 'Bass', 'Trumpet', 'Violin', 'Vocals', 'Drums']"
1059,Track 1059,Country,509,Artist 509,3.933914932721337,5,"['Piano', 'Trumpet', 'Bass', 'Vocals', 'Violin', 'Guitar', 'Saxophone', 'Cello']"
1060,Track 1060,Electronic,450,Artist 450,4.9546554399707725,0,"['Bass', 'Violin', 'Cello', 'Trumpet', 'Drums', 'Guitar', 'Piano']"
1061,Track 1061,Jazz,391,Artist 391,4.003911957678387,10,"['Violin', 'Guitar', 'Saxophone', 'Cello']"
1062,Track 1062,Pop,678,Artist 678,3.9219582258078938,4,"['Violin', 'Saxophone', 'Piano', 'Drums']"
1063,Track 1063,Pop,940,Artist 940,0.6661060676192887,1,['Piano']
1064,Track 1064,Rock,832,Artist 832,2.965044819798148,3,"['Vocals', 'Cello', 'Drums', 'Guitar', 'Violin', 'Bass', 'Trumpet']"
1065,Track 1065,Electronic,221,Artist 221,4.320320561838829,3,"['Bass', 'Drums', 'Violin', 'Piano', 'Vocals', 'Cello', 'Trumpet', 'Guitar', 'Saxophone']"
1066,Track 1066,Blues,691,Artist 691,0.2768293278984857,5,"['Cello', 'Violin', 'Trumpet', 'Bass']"
1067,Track 1067,Hip Hop,204,Artist 204,3.5671423202132795,8,"['Bass', 'Guitar', 'Vocals']"
1068,Track 1068,Classical,443,Artist 443,2.2157834501319544,4,['Vocals']
1069,Track 1069,Country,837,Artist 837,0.4987848714915183,5,"['Violin', 'Trumpet', 'Guitar', 'Cello', 'Piano']"
1070,Track 1070,Classical,930,Artist 930,1.7885109744473322,8,['Piano']
1071,Track 1071,Pop,514,Artist 514,3.8577461789025023,8,"['Piano', 'Bass', 'Violin']"
1072,Track 1072,Latin,288,Artist 288,3.35068594928579,0,"['Vocals', 'Saxophone', 'Piano', 'Cello', 'Guitar', 'Drums', 'Violin', 'Trumpet', 'Bass']"
1073,Track 1073,Latin,902,Artist 902,1.5117169872860325,0,['Trumpet']
1074,Track 1074,Latin,670,Artist 670,1.6758498966203357,6,"['Saxophone', 'Guitar', 'Violin', 'Vocals', 'Piano', 'Bass', 'Trumpet', 'Drums']"
1075,Track 1075,Hip Hop,620,Artist 620,4.644037805302782,0,"['Drums', 'Guitar', 'Violin']"
1076,Track 1076,Country,720,Artist 720,4.885716507977155,5,"['Vocals', 'Guitar']"
1077,Track 1077,Country,86,Artist 86,0.8046250430471702,2,"['Piano', 'Violin', 'Saxophone', 'Cello', 'Trumpet']"
1078,Track 1078,Latin,641,Artist 641,3.231744415919409,2,"['Bass', 'Vocals', 'Saxophone', 'Trumpet', 'Violin', 'Guitar', 'Drums', 'Cello', 'Piano']"
1079,Track 1079,Pop,640,Artist 640,3.5613197941661223,10,"['Bass', 'Cello', 'Drums', 'Violin', 'Vocals', 'Piano', 'Guitar', 'Trumpet']"
1080,Track 1080,Pop,12,Artist 12,3.957409882611062,1,"['Drums', 'Violin', 'Guitar', 'Piano']"
1081,Track 1081,Blues,892,Artist 892,1.9388319149636424,1,"['Saxophone', 'Vocals', 'Bass', 'Guitar']"
1082,Track 1082,Country,43,Artist 43,2.151985917342497,9,['Saxophone']
1083,Track 1083,Classical,356,Artist 356,0.9815064927821393,9,"['Saxophone', 'Piano', 'Bass', 'Guitar', 'Vocals', 'Trumpet', 'Drums', 'Cello', 'Violin']"
1084,Track 1084,Jazz,650,Artist 650,4.144479391022081,8,"['Trumpet', 'Piano']"
1085,Track 1085,Classical,414,Artist 414,0.7722583329468558,8,"['Violin', 'Drums', 'Piano', 'Bass']"
1086,Track 1086,Electronic,639,Artist 639,4.713166014769349,2,"['Piano', 'Cello']"
1087,Track 1087,Electronic,401,Artist 401,3.9135218247225874,8,"['Vocals', 'Saxophone', 'Cello']"
1088,Track 1088,Hip Hop,4,Artist 4,0.8359706431779035,6,"['Vocals', 'Violin']"
1089,Track 1089,Jazz,992,Artist 992,0.6916265169870572,9,"['Vocals', 'Drums', 'Piano', 'Bass', 'Cello', 'Saxophone', 'Trumpet', 'Guitar']"
1090,Track 1090,Electronic,994,Artist 994,4.202991736597278,2,"['Bass', 'Violin', 'Drums', 'Trumpet', 'Guitar', 'Piano', 'Cello']"
1091,Track 1091,Hip Hop,3,Artist 3,1.429961486615089,4,['Bass']
1092,Track 1092,Hip Hop,220,Artist 220,3.203887069879403,1,"['Drums', 'Cello', 'Saxophone', 'Piano', 'Trumpet']"
1093,Track 1093,Rock,337,Artist 337,3.0674066759581677,7,"['Bass', 'Guitar', 'Vocals', 'Violin', 'Saxophone', 'Trumpet', 'Piano', 'Cello']"
1094,Track 1094,Country,701,Artist 701,2.037219885313406,10,"['Guitar', 'Cello', 'Vocals']"
1095,Track 1095,Classical,285,Artist 285,0.7593315602334844,0,"['Trumpet', 'Violin', 'Cello', 'Bass', 'Saxophone', 'Guitar']"
1096,Track 1096,Classical,607,Artist 607,1.1730799883944898,10,"['Trumpet', 'Bass', 'Vocals']"
1097,Track 1097,Jazz,470,Artist 470,3.060106136187068,10,"['Piano', 'Bass', 'Violin', 'Cello', 'Guitar']"
1098,Track 1098,Latin,903,Artist 903,2.529150266261455,1,"['Piano', 'Vocals', 'Cello']"
1099,Track 1099,Pop,656,Artist 656,4.843842419399036,0,"['Drums', 'Cello', 'Bass', 'Piano', 'Vocals', 'Violin', 'Saxophone', 'Trumpet']"
1100,Track 1100,Jazz,499,Artist 499,3.182470843116565,4,"['Guitar', 'Cello', 'Bass', 'Vocals', 'Drums', 'Violin', 'Saxophone', 'Trumpet']"
1101,Track 1101,Classical,847,Artist 847,1.7044931462540336,0,"['Cello', 'Piano', 'Bass', 'Vocals', 'Drums', 'Violin', 'Saxophone', 'Trumpet']"
1102,Track 1102,Pop,777,Artist 777,3.3649830677528945,8,"['Trumpet', 'Vocals', 'Saxophone', 'Guitar', 'Bass', 'Cello', 'Drums', 'Violin', 'Piano']"
1103,Track 1103,Pop,690,Artist 690,2.0105277009598916,7,"['Saxophone', 'Drums']"
1104,Track 1104,Blues,568,Artist 568,0.7959272826855673,0,"['Trumpet', 'Drums', 'Saxophone', 'Guitar', 'Cello', 'Violin', 'Bass', 'Vocals', 'Piano']"
